10,210222,Page Rank,Ernest,0.4056241266576143
10,210222,Page Rank,GBM,0.035424549621566395
10,210222,Page Rank,BOM,0.19639655983227872
10,210222,Page Rank,OGB,0.03497016264850764
10,210222,Page Rank,C3O,0.03542454962156678
10,210222,Page Rank,Ernest,0.38114115203605503
10,210222,Page Rank,GBM,0.026069121221812767
10,210222,Page Rank,BOM,0.13889930591620697
10,210222,Page Rank,OGB,0.026061406267503723
10,210222,Page Rank,C3O,0.02606912122181266
10,210222,Page Rank,Ernest,0.2228490071918088
10,210222,Page Rank,GBM,0.020486443482584972
10,210222,Page Rank,BOM,0.11304264100485482
10,210222,Page Rank,OGB,0.024782121371519302
10,210222,Page Rank,C3O,0.020486443482584948
10,210222,Page Rank,Ernest,0.36777794695281213
10,210222,Page Rank,GBM,0.025493672747365165
10,210222,Page Rank,BOM,0.1502882830467891
10,210222,Page Rank,OGB,0.028976349182705315
10,210222,Page Rank,C3O,0.02549367274736515
10,210222,Page Rank,Ernest,0.30212598714663036
10,210222,Page Rank,GBM,0.030346948419592002
10,210222,Page Rank,BOM,0.15162074917913007
10,210222,Page Rank,OGB,0.043316323417410756
10,210222,Page Rank,C3O,0.030346948419591898
10,210222,Page Rank,Ernest,0.32002148632936706
10,210222,Page Rank,GBM,0.022078950707973718
10,210222,Page Rank,BOM,0.09474431818663648
10,210222,Page Rank,OGB,0.026962437309516446
10,210222,Page Rank,C3O,0.022078950707973638
10,210222,Page Rank,Ernest,0.35573110719513995
10,210222,Page Rank,GBM,0.02364727970257595
10,210222,Page Rank,BOM,0.17264875618841022
10,210222,Page Rank,OGB,0.022258764687901337
10,210222,Page Rank,C3O,0.023647279702575835
10,210222,Page Rank,Ernest,0.3714376463274852
10,210222,Page Rank,GBM,0.02490368890174301
10,210222,Page Rank,BOM,0.17477194435858062
10,210222,Page Rank,OGB,0.025992145421490132
10,210222,Page Rank,C3O,0.024903688901743087
10,210222,Page Rank,Ernest,0.39018843646101
10,210222,Page Rank,GBM,0.024163254728190045
10,210222,Page Rank,BOM,0.1961234136872882
10,210222,Page Rank,OGB,0.033029576693211854
10,210222,Page Rank,C3O,0.024163254728190038
10,210222,Page Rank,Ernest,0.31359427482101476
10,210222,Page Rank,GBM,0.01957027581303681
10,210222,Page Rank,BOM,0.14513380152822877
10,210222,Page Rank,OGB,0.03105493233045627
10,210222,Page Rank,C3O,0.019570275813036924
10,210222,Page Rank,Ernest,0.4058147505967348
10,210222,Page Rank,GBM,0.02055376863989249
10,210222,Page Rank,BOM,0.1578980592414603
10,210222,Page Rank,OGB,0.027480222854167825
10,210222,Page Rank,C3O,0.020553768639892285
10,210222,Page Rank,Ernest,0.433394354109982
10,210222,Page Rank,GBM,0.031566731240468146
10,210222,Page Rank,BOM,0.19891254589103088
10,210222,Page Rank,OGB,0.031262929509433934
10,210222,Page Rank,C3O,0.03156673124046791
10,210222,Page Rank,Ernest,0.2375264874169993
10,210222,Page Rank,GBM,0.03538854429542327
10,210222,Page Rank,BOM,0.1289362096665181
10,210222,Page Rank,OGB,0.0444070944891081
10,210222,Page Rank,C3O,0.03538854429542334
10,210222,Page Rank,Ernest,0.31169963222711833
10,210222,Page Rank,GBM,0.02985934408402161
10,210222,Page Rank,BOM,0.10690287818363482
10,210222,Page Rank,OGB,0.024050723330823604
10,210222,Page Rank,C3O,0.02985934408402171
10,210222,Page Rank,Ernest,0.3569244511955933
10,210222,Page Rank,GBM,0.026466835990358685
10,210222,Page Rank,BOM,0.16770006773185916
10,210222,Page Rank,OGB,0.030107381001533987
10,210222,Page Rank,C3O,0.026466835990358754
10,210222,Page Rank,Ernest,0.2971348687912827
10,210222,Page Rank,GBM,0.021441884065988015
10,210222,Page Rank,BOM,0.1152677818460871
10,210222,Page Rank,OGB,0.02563343615408948
10,210222,Page Rank,C3O,0.021441884065988032
10,210222,Page Rank,Ernest,0.3707898710776125
10,210222,Page Rank,GBM,0.027417725995986356
10,210222,Page Rank,BOM,0.17001425604960385
10,210222,Page Rank,OGB,0.023496904829878044
10,210222,Page Rank,C3O,0.027417725995986172
10,210222,Page Rank,Ernest,0.33150794495626207
10,210222,Page Rank,GBM,0.02572628328775448
10,210222,Page Rank,BOM,0.1477061415765299
10,210222,Page Rank,OGB,0.03692658392778586
10,210222,Page Rank,C3O,0.0369265839277859
10,210222,Page Rank,Ernest,0.3448797819283903
10,210222,Page Rank,GBM,0.03139877937285471
10,210222,Page Rank,BOM,0.18548282415242334
10,210222,Page Rank,OGB,0.03360103732472274
10,210222,Page Rank,C3O,0.031398779372854596
10,210222,Page Rank,Ernest,0.2429532759791036
10,210222,Page Rank,GBM,0.02284367859594561
10,210222,Page Rank,BOM,0.10881530790178967
10,210222,Page Rank,OGB,0.024350670067215224
10,210222,Page Rank,C3O,0.02284367859594562
10,210222,Page Rank,Ernest,0.27756147865387404
10,210222,Page Rank,GBM,0.01994379250603973
10,210222,Page Rank,BOM,0.11969353332242333
10,210222,Page Rank,OGB,0.03348095341283616
10,210222,Page Rank,C3O,0.03348095341283616
10,210222,Page Rank,Ernest,0.29219762055383464
10,210222,Page Rank,GBM,0.01515829233366436
10,210222,Page Rank,BOM,0.13885533811209322
10,210222,Page Rank,OGB,0.019824925082892554
10,210222,Page Rank,C3O,0.015158292333664315
10,210222,Page Rank,Ernest,0.2686734948717855
10,210222,Page Rank,GBM,0.032219244844731834
10,210222,Page Rank,BOM,0.1564228474111223
10,210222,Page Rank,OGB,0.03900907902796295
10,210222,Page Rank,C3O,0.03221924484473194
10,210222,Page Rank,Ernest,0.41162328681234456
10,210222,Page Rank,GBM,0.02824320480629278
10,210222,Page Rank,BOM,0.1733163866820562
10,210222,Page Rank,OGB,0.02867188530108435
10,210222,Page Rank,C3O,0.02824320480629286
10,210222,Page Rank,Ernest,0.3708331908390607
10,210222,Page Rank,GBM,0.026362706552285103
10,210222,Page Rank,BOM,0.14184253659704701
10,210222,Page Rank,OGB,0.04034221666946345
10,210222,Page Rank,C3O,0.026362706552285186
10,210222,Page Rank,Ernest,0.4767078597482304
10,210222,Page Rank,GBM,0.024974048233972642
10,210222,Page Rank,BOM,0.17697136498409363
10,210222,Page Rank,OGB,0.02736190152335605
10,210222,Page Rank,C3O,0.024974048233972538
10,210222,Page Rank,Ernest,0.3334792970458566
10,210222,Page Rank,GBM,0.03826654138057999
10,210222,Page Rank,BOM,0.1549188392033938
10,210222,Page Rank,OGB,0.03826200371394654
10,210222,Page Rank,C3O,0.03826654138057995
10,210222,Page Rank,Ernest,0.3507286236745925
10,210222,Page Rank,GBM,0.01699852126149572
10,210222,Page Rank,BOM,0.17386065200415673
10,210222,Page Rank,OGB,0.025911891836860216
10,210222,Page Rank,C3O,0.016998521261495727
10,210222,Page Rank,Ernest,0.3847602300832389
10,210222,Page Rank,GBM,0.019844173855550068
10,210222,Page Rank,BOM,0.1659248631034544
10,210222,Page Rank,OGB,0.02578370508909052
10,210222,Page Rank,C3O,0.019844173855550217
10,210222,Page Rank,Ernest,0.33484555151619366
10,210222,Page Rank,GBM,0.022442593739315637
10,210222,Page Rank,BOM,0.16213184046958076
10,210222,Page Rank,OGB,0.03316511170499534
10,210222,Page Rank,C3O,0.022442593739315696
10,210222,Page Rank,Ernest,0.4306582634943312
10,210222,Page Rank,GBM,0.031970254051079935
10,210222,Page Rank,BOM,0.20998863811935514
10,210222,Page Rank,OGB,0.031054001237782763
10,210222,Page Rank,C3O,0.03197025405107979
10,210222,Page Rank,Ernest,0.38946254286427145
10,210222,Page Rank,GBM,0.02467670748870274
10,210222,Page Rank,BOM,0.18788821385695081
10,210222,Page Rank,OGB,0.023597000289747583
10,210222,Page Rank,C3O,0.024676707488702987
10,210222,Page Rank,Ernest,0.3698997168888804
10,210222,Page Rank,GBM,0.02963629532551207
10,210222,Page Rank,BOM,0.1149492400074814
10,210222,Page Rank,OGB,0.028341222626434397
10,210222,Page Rank,C3O,0.029636295325512062
10,210222,Page Rank,Ernest,0.37455021769840285
10,210222,Page Rank,GBM,0.03227891060099603
10,210222,Page Rank,BOM,0.15854999586046173
10,210222,Page Rank,OGB,0.034609552345997795
