Page Rank,Ernest,0.4338650530205036
Page Rank,GBM,0.060751767737855684
Page Rank,BOM,0.1346480891894561
Page Rank,OGB,0.05669206677442267
Page Rank,C3O,0.05669206677442272
Page Rank,Ernest,0.2736672511632927
Page Rank,GBM,0.06829224438545804
Page Rank,BOM,0.16379597165443938
Page Rank,OGB,0.03518938200418522
Page Rank,C3O,0.03518938200418536
Page Rank,Ernest,0.3180546717540014
Page Rank,GBM,0.039599403541741976
Page Rank,BOM,0.10435097145532915
Page Rank,OGB,0.02710695202322364
Page Rank,C3O,0.027106952023223656
Page Rank,Ernest,0.41845224501067374
Page Rank,GBM,0.03877737174269743
Page Rank,BOM,0.16438197104722413
Page Rank,OGB,0.031976484991115245
Page Rank,C3O,0.031976484991115245
Page Rank,Ernest,0.2673694148837634
Page Rank,GBM,0.04488265168350612
Page Rank,BOM,0.1376357311610801
Page Rank,OGB,0.0356589199969485
Page Rank,C3O,0.035658919996948465
Page Rank,Ernest,0.32989521011335143
Page Rank,GBM,0.03044188927241243
Page Rank,BOM,0.11778685425105326
Page Rank,OGB,0.021504234837752812
Page Rank,C3O,0.021504234837752784
Page Rank,Ernest,0.30582543928025907
Page Rank,GBM,0.03933769213859551
Page Rank,BOM,0.13103270042817616
Page Rank,OGB,0.033483682909084406
Page Rank,C3O,0.033483682909084406
Page Rank,Ernest,0.3405647584029933
Page Rank,GBM,0.028595202666075646
Page Rank,BOM,0.15719827203024325
Page Rank,OGB,0.02582439223263567
Page Rank,C3O,0.02582439223263565
Page Rank,Ernest,0.32755033585413523
Page Rank,GBM,0.058509278976427374
Page Rank,BOM,0.15353803756208395
Page Rank,OGB,0.038369730123424955
Page Rank,C3O,0.03836973012342496
Page Rank,Ernest,0.40832777690931416
Page Rank,GBM,0.052351700129434985
Page Rank,BOM,0.18093713708799813
Page Rank,OGB,0.04757999790796804
Page Rank,C3O,0.04757999790796806
Page Rank,Ernest,0.3675639078055841
Page Rank,GBM,0.03431886574129028
Page Rank,BOM,0.1698527931822971
Page Rank,OGB,0.02710501210196797
Page Rank,C3O,0.027105012101967987
Page Rank,Ernest,0.3027492180709635
Page Rank,GBM,0.038390309577039546
Page Rank,BOM,0.14266509794526538
Page Rank,OGB,0.023931339331917115
Page Rank,C3O,0.023931339331917108
Page Rank,Ernest,0.2600254839761204
Page Rank,GBM,0.04900247799402763
Page Rank,BOM,0.14015593634222576
Page Rank,OGB,0.0542511450633958
Page Rank,C3O,0.05425114506339578
Page Rank,Ernest,0.3579456844914578
Page Rank,GBM,0.054553082583929144
Page Rank,BOM,0.15266241198620686
Page Rank,OGB,0.035506099950884024
Page Rank,C3O,0.03550609995088404
Page Rank,Ernest,0.3718657424351062
Page Rank,GBM,0.030958602628729518
Page Rank,BOM,0.20136794916652268
Page Rank,OGB,0.02095431640469067
Page Rank,C3O,0.02095431640469069
Page Rank,Ernest,0.24900881000283892
Page Rank,GBM,0.03103077592036793
Page Rank,BOM,0.10960224426158734
Page Rank,OGB,0.032903444607797205
Page Rank,C3O,0.03290344460779721
Page Rank,Ernest,0.35313400751514384
Page Rank,GBM,0.03623355454353194
Page Rank,BOM,0.15403427341798703
Page Rank,OGB,0.02747045919485978
Page Rank,C3O,0.02747045919485985
Page Rank,Ernest,0.33239177345646453
Page Rank,GBM,0.0363752576772098
Page Rank,BOM,0.13122491392790456
Page Rank,OGB,0.03134345008053806
Page Rank,C3O,0.03134345008053799
Page Rank,Ernest,0.3352753653135521
Page Rank,GBM,0.034503386606878295
Page Rank,BOM,0.13932005219084484
Page Rank,OGB,0.032876789080656506
Page Rank,C3O,0.03287678908065651
Page Rank,Ernest,0.4250158668917497
Page Rank,GBM,0.04500376848840967
Page Rank,BOM,0.20654973738809013
Page Rank,OGB,0.034665498227087
Page Rank,C3O,0.034665498227087095
Page Rank,Ernest,0.3200335866707996
Page Rank,GBM,0.0354466861173967
Page Rank,BOM,0.1386574357445158
Page Rank,OGB,0.030978383279927597
Page Rank,C3O,0.030978383279927607
Page Rank,Ernest,0.40649178940756603
Page Rank,GBM,0.09322096291255752
Page Rank,BOM,0.18627096611414964
Page Rank,OGB,0.05013347025969705
Page Rank,C3O,0.05013347025969707
Page Rank,Ernest,0.3751586209404903
Page Rank,GBM,0.07184881860893373
Page Rank,BOM,0.2006655365760113
Page Rank,OGB,0.058943756423480924
Page Rank,C3O,0.058943756423480924
Page Rank,Ernest,0.25187464354673245
Page Rank,GBM,0.03539834876654424
Page Rank,BOM,0.1258207070077592
Page Rank,OGB,0.033757466623583525
Page Rank,C3O,0.03375746662358355
Page Rank,Ernest,0.3304427227418633
Page Rank,GBM,0.022884763255833662
Page Rank,BOM,0.1400788144523225
Page Rank,OGB,0.023397573363469055
Page Rank,C3O,0.0233975733634691
Page Rank,Ernest,0.387517487876075
Page Rank,GBM,0.05157023452356932
Page Rank,BOM,0.15597066500718657
Page Rank,OGB,0.02733021129497269
Page Rank,C3O,0.027330211294972692
Page Rank,Ernest,0.41106617152960245
Page Rank,GBM,0.0770926254365459
Page Rank,BOM,0.20523860314924522
Page Rank,OGB,0.04993897910926855
Page Rank,C3O,0.049938979109268554
Page Rank,Ernest,0.43073698257956794
Page Rank,GBM,0.03882874193374532
Page Rank,BOM,0.1637905112170445
Page Rank,OGB,0.03689117690397198
Page Rank,C3O,0.03689117690397202
Page Rank,Ernest,0.34585603733323833
Page Rank,GBM,0.0609503408860492
Page Rank,BOM,0.11949315354437963
Page Rank,OGB,0.06084829069549799
Page Rank,C3O,0.060848290695498006
Page Rank,Ernest,0.27780916462741356
Page Rank,GBM,0.031909078789388125
Page Rank,BOM,0.1361794304063191
Page Rank,OGB,0.02743973013035825
Page Rank,C3O,0.027439730130358223
Page Rank,Ernest,0.3131143977814191
Page Rank,GBM,0.05749641550931838
Page Rank,BOM,0.13845585489671844
Page Rank,OGB,0.02158695054769748
Page Rank,C3O,0.021586950547697468
Page Rank,Ernest,0.38257470907256336
Page Rank,GBM,0.10480576103524142
Page Rank,BOM,0.12606734020987137
Page Rank,OGB,0.062119443545981506
Page Rank,C3O,0.062119443545981486
Page Rank,Ernest,0.40444275417871556
Page Rank,GBM,0.04370330034794568
Page Rank,BOM,0.19255727496880556
Page Rank,OGB,0.022866281369981353
